nivel,regiao,uf,uf_nome,co_ibge6,municipio,populacao_2025,registros,estabelecimentos_cnes,municipios_com_registro,leitos_existentes,leitos_sus,uti_total_exist,uti_total_sus,pct_leitos_sus,pct_uti_sus,leitos_existentes_por_10k_hab,leitos_sus_por_10k_hab,uti_existente_por_100k_hab,uti_sus_por_100k_hab,gap_estimado_leitos_sus_para_media_nacional,gap_estimado_uti_sus_para_media_nacional,sinais_de_oportunidade,score_heuristico_oportunidade
municipio,SUDESTE,SP,São Paulo,350380,Artur Nogueira,53467,1,1,1,12,12,0,0,100.0,0.0,2.24437503506836,2.24437503506836,0.0,0.0,76.56509229687606,8.022265743184446,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,352400,Itupeva,74994,2,2,1,88,50,0,0,56.81818181818182,0.0,11.73427207509934,6.667200042670081,0.0,0.0,74.2233626669146,11.252207850531624,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,350700,Boituva,63850,1,1,1,52,32,0,0,61.53846153846154,0.0,8.144087705559906,5.011746280344558,0.0,0.0,73.76395053314263,9.580146028434864,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150795,Tailândia,75290,1,1,1,71,51,20,0,71.83098591549296,0.0,9.43020321423828,6.773807942621862,26.563952716164167,0.0,73.71367009616772,11.296620117163053,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,CENTRO-OESTE,GO,Goiás,520880,Goianira,81495,1,1,1,63,62,0,0,98.4126984126984,0.0,7.730535615681944,7.607828701147309,0.0,0.0,72.99190522628753,12.227627260568507,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150020,Acará,63110,1,1,1,33,33,0,0,100.0,0.0,5.2289652986848365,5.2289652986848365,0.0,0.0,71.53818196000987,9.469115361856293,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,353110,Mongaguá,64845,1,1,1,36,36,0,0,100.0,0.0,5.551700208188758,5.551700208188758,0.0,0.0,71.41211233080082,9.729437262550645,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150650,Santa Izabel do Pará,79195,1,1,1,60,60,0,0,100.0,0.0,7.576235873476861,7.576235873476861,0.0,0.0,71.18208398546953,11.882531945527,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,MG,Minas Gerais,313760,Lagoa Santa,81299,2,2,1,108,64,10,9,59.25925925925925,90.0,13.284296239806148,7.872175549514754,12.300274296116802,11.070246866505125,70.66724219880912,3.198219138069317,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,CE,Ceará,230350,Cascavel,76866,1,1,1,62,57,0,0,91.93548387096774,0.0,8.065984960840945,7.415502302708609,0.0,0.0,70.32422586813689,11.533085428687146,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUL,SC,Santa Catarina,421800,Tijucas,58695,1,1,1,50,27,0,0,54.0,0.0,8.51861316977596,4.600051111679019,0.0,0.0,70.22498162165711,8.806682398417923,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,CENTRO-OESTE,MT,Mato Grosso,510790,Sinop,223780,8,8,1,467,301,60,16,64.45396145610277,26.666666666666668,20.868710340513005,13.450710519259987,26.81204754669765,7.149879345786039,69.679042291412,17.576273739125355,uti_sus_por_100k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,355670,Vinhedo,79089,1,1,1,100,63,18,0,63.0,0.0,12.643983360517899,7.9657095171262755,22.759170048932216,0.0,68.00650091958836,11.866627552746827,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,CE,Ceará,230960,Pacajus,75454,2,2,1,59,58,0,0,98.30508474576271,0.0,7.819333633737112,7.686802555199194,0.0,0.0,66.98532691507822,11.321226913539926,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,350960,Campo Limpo Paulista,79781,1,1,1,66,66,10,10,100.0,100.0,8.272646369436332,8.272646369436332,12.534312680964138,12.534312680964138,66.15276017986925,1.970456230141925,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,351970,Ibiúna,77801,4,4,1,201,63,0,0,31.343283582089555,0.0,25.835143507152864,8.097582293286719,0.0,0.0,65.8730010247303,11.673374176323584,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,352680,Lençóis Paulista,68568,2,2,1,96,49,10,6,51.041666666666664,60.0,14.00070003500175,7.146190642865476,14.584062536460157,8.750437521876094,64.57905340887272,4.288041548593919,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,BA,Bahia,291005,Dias d'Ávila,75296,2,2,1,94,62,0,0,65.95744680851064,0.0,12.484062898427538,8.234169145771356,0.0,0.0,62.72360876027419,11.297520365810986,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150120,Baião,56850,1,1,1,34,33,0,0,97.05882352941177,0.0,5.980650835532102,5.804749340369393,0.0,0.0,61.16884240891398,8.529855939178105,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,AM,Amazonas,130170,Humaitá,63454,1,1,1,48,44,0,0,91.66666666666666,0.0,7.564534938695748,6.934157027137769,0.0,0.0,61.107998702114834,9.520729617671195,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150010,Abaetetuba,172344,3,3,1,263,228,10,10,86.69201520912547,100.0,15.260177319779046,13.229355243002368,5.8023487907905125,5.8023487907905125,57.47818779457996,15.858742163266689,uti_sus_por_100k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150618,Rondon do Pará,57031,2,2,1,63,37,0,0,58.730158730158735,0.0,11.046623766021987,6.4876996721081515,0.0,0.0,57.46865877612618,8.557013440057458,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUL,SC,Santa Catarina,421620,São Francisco do Sul,56726,1,1,1,37,37,0,0,100.0,0.0,6.522582237421993,6.522582237421993,0.0,0.0,56.96344335071336,8.511250800454128,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,MG,Minas Gerais,312710,Frutal,61275,2,2,1,80,45,0,0,56.25,0.0,13.055895552835576,7.343941248470012,0.0,0.0,56.49860718744423,9.1937893170297,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,BA,Bahia,293190,Tucano,51016,2,2,1,58,30,0,0,51.724137931034484,0.0,11.368982280068996,5.880508075897757,0.0,0.0,54.50514800937829,7.6545141705032576,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,354070,Porto Ferreira,53966,1,1,1,61,37,6,4,60.65573770491803,66.66666666666666,11.303413260200868,6.856168698810363,11.118111403476263,7.412074268984176,52.39165786173179,4.097136422404319,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,351280,Cosmópolis,61167,1,1,1,81,49,10,5,60.49382716049383,50.0,13.242434646132718,8.010855526672879,16.348684748312,8.174342374156,52.31971123352756,4.17758484136688,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,352730,Louveira,54865,2,2,1,51,39,8,0,76.47058823529412,0.0,9.29554360703545,7.108356875968286,14.581244873781099,0.0,51.88080103368629,8.232023678153153,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,BA,Bahia,291400,Ipirá,59222,1,1,1,48,48,0,0,100.0,0.0,8.105096079159772,8.105096079159772,0.0,0.0,50.097927619009745,8.885754237994824,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,CENTRO-OESTE,MT,Mato Grosso,510263,Campo Novo do Parecis,51722,1,1,1,36,36,0,0,100.0,0.0,6.960287691891264,6.960287691891264,0.0,0.0,49.67459748590765,7.760443428076868,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,MA,Maranhão,211250,Tutóia,55076,1,1,1,42,42,0,0,100.0,0.0,7.625826131164209,7.625826131164209,0.0,0.0,49.2303107214309,8.263682422272177,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,354680,Santa Isabel,54691,1,1,1,57,42,7,6,73.68421052631578,85.71428571428571,10.42219012268929,7.679508511455267,12.799180852425446,10.970726444936096,48.59257977459832,2.205916467363056,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,NORTE,PA,Pará,150442,Marituba,119437,2,2,1,182,152,7,7,83.51648351648352,100.0,15.238159029446487,12.72637457404322,5.8608303959409564,5.8608303959409564,45.84070414764221,10.920499627222783,uti_sus_por_100k_abaixo_de_50pct_media_nacional,3
municipio,NORDESTE,PI,Piauí,220040,Altos,50094,1,1,1,38,38,0,0,100.0,0.0,7.585738811035253,7.585738811035253,0.0,0.0,44.97790662501561,7.51617596160401,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,3
municipio,CENTRO-OESTE,GO,Goiás,520450,Caldas Novas,106820,6,6,1,259,188,20,5,72.58687258687259,25.0,24.246395806028833,17.599700430630968,18.72308556450103,4.6807713911252575,0.0,11.027426762058136,uti_sus_por_100k_abaixo_de_50pct_media_nacional,3
municipio,SUDESTE,SP,São Paulo,355060,São Roque,81366,4,4,1,249,70,22,8,28.11244979919679,36.36363636363637,30.60246294521053,8.603102032790108,27.0383206744832,9.83211660890298,64.77822394799816,4.20827191463792,baixa_participacao_sus_na_capacidade_existente,2
municipio,SUDESTE,SP,São Paulo,354880,São Caetano do Sul,172693,7,7,1,1155,251,259,44,21.73160173160173,16.988416988416986,66.881691788318,14.534462890794648,149.97712704047066,25.47873972888305,35.056286756773645,0.0,baixa_participacao_sus_na_capacidade_existente,2
