co_ibge6,municipio,uf,regiao,populacao_2025,ubs,ubs_por_10k_hab,pct_populacao_vinculada_aps,media_indicadores_previne,leitos_sus,leitos_sus_por_10k_hab,uti_total_sus,uti_sus_por_100k_hab,gap_estimado_leitos_sus_para_media_nacional,gap_estimado_uti_sus_para_media_nacional,sinais_aps,sinais_hospitalares,sinais_integrados,oportunidades_geradas,score_integrado
330452,Rio das Ostras,RJ,SUDESTE,168455,14,0.8310824849366301,22.989428848476194,35.333333333333336,99,5.8769404291947405,0,0.0,180.03627700956213,25.2752309979639,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,35
354730,Santana de Parnaíba,SP,SUDESTE,163787,14,0.854768693486052,19.690035172876847,34.0,74,4.518063094140561,0,0.0,197.30399633471933,24.574837549870963,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,35
352500,Jandira,SP,SUDESTE,121550,10,0.8227067050596462,16.608190969603566,36.0,0,0.0,0,0.0,201.3407703571415,18.237537192737005,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,municipio_20k_mais_sem_leitos_sus_no_arquivo;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda;validacao_cadastral_cnes_e_mapa_de_oferta,35
330045,Belford Roxo,RJ,SUDESTE,518384,57,1.0995709744127904,25.488217372260802,22.166666666666668,359,6.925368066915645,0,0.0,499.6740756957338,77.77908251846794,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,33
330510,São João de Meriti,RJ,SUDESTE,466503,22,0.4715939661695637,25.59159421780956,27.833333333333332,249,5.3375862534646075,30,6.430826811403142,523.7361036110044,39.99478250122082,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,33
351907,Hortolândia,SP,SUDESTE,248842,23,0.9242812708465613,20.540894590649778,38.333333333333336,94,3.7774973678076855,10,4.0186142210720055,318.19284226418597,27.336612341547195,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,33
411820,Paranaguá,PR,SUL,150104,13,0.8660661941054203,35.149747361816594,32.833333333333336,116,7.727975270479134,10,6.662047646964771,132.63887283988785,12.521820508256646,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,33
354330,Ribeirão Pires,SP,SUDESTE,118954,13,1.092859424651546,24.164472522018556,36.0,43,3.61484271230896,0,0.0,154.04064168707043,17.848029611064067,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,33
330170,Duque de Caxias,RJ,SUDESTE,866225,84,0.9697249559871858,16.065387194738367,23.5,1023,11.809864642558228,49,5.65672890992525,411.8532192728498,80.96964750949084,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,31
320130,Cariacica,ES,SUDESTE,376200,39,1.036682615629984,33.60666870847038,31.0,227,6.034024455077087,6,1.5948963317384373,396.15423947640176,50.44559022548466,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,31
354520,Salto,SP,SUDESTE,141111,13,0.9212605679217071,22.02961641391615,33.5,126,8.929140889087314,10,7.0866197532439,107.74247178828956,11.172497826444355,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,31
330320,Nilópolis,RJ,SUDESTE,155500,17,1.0932475884244373,21.567530730854294,39.0,161,10.353697749196142,11,7.073954983922829,96.57704475965039,12.331444125632284,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,29
260345,Camaragibe,PE,NORDESTE,156112,46,2.946602439274367,46.35715248666312,37.166666666666664,41,2.6263195654401965,0,0.0,217.59078849851153,23.42326948772159,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
330414,Queimados,RJ,SUDESTE,149135,23,1.5422268414523754,20.450322952787857,26.833333333333332,111,7.442920843531029,0,0.0,136.03377858669106,22.376430351615245,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
317120,Vespasiano,MG,SUDESTE,138583,22,1.587496301855206,28.08822884539488,25.833333333333332,48,3.463628294956813,0,0.0,181.55498131142528,20.79319306278134,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
315670,Sabará,MG,SUDESTE,134576,22,1.6347639995244323,31.452273505801053,32.666666666666664,99,7.3564379978599455,0,0.0,123.91761013231324,20.19197700740251,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
293070,Simões Filho,BA,NORDESTE,120419,19,1.577824097526138,31.682641992125856,33.0,80,6.643469884320581,0,0.0,119.4673321730697,18.067840322601377,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
330520,São Pedro da Aldeia,RJ,SUDESTE,110677,30,2.710590276209149,31.72057599768443,38.166666666666664,62,5.601886570832242,0,0.0,121.33025455217894,16.60613660123861,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
260005,Abreu e Lima,PE,NORDESTE,104248,36,3.4533036605018803,46.853624512963584,37.833333333333336,4,0.38370040672243116,0,0.0,168.6809759620838,15.641520174976941,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
330227,Japeri,RJ,SUDESTE,102171,16,1.5660020945278015,43.89274491184446,34.0,30,2.9362539272396275,0,0.0,139.24054173722342,15.329884101350329,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,27
352310,Itaquaquecetuba,SP,SUDESTE,382983,19,0.4961055712655653,19.958642793467547,33.333333333333336,282,7.363251110362601,30,7.833245862087874,352.38989924877933,27.463321321974462,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,26
354100,Praia Grande,SP,SUDESTE,368539,32,0.8682934506253069,35.251123566307506,36.833333333333336,257,6.973481775334496,50,13.56708516602042,353.46422185644246,5.296122743513809,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,26
355240,Sumaré,SP,SUDESTE,291116,27,0.9274653402767281,18.112958828380847,35.666666666666664,211,7.247969881421838,36,12.366204537023044,271.2173566704205,7.679464232010076,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,26
351510,Embu-Guaçu,SP,SUDESTE,68913,1,0.1451105016470042,34.12688031393068,33.666666666666664,17,2.4668785279990715,0,0.0,97.15052659499541,10.339805845850146,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,26
150070,Anajás,PA,NORTE,30247,1,0.330611300294244,48.04852848048529,24.833333333333332,21,6.942837306179125,0,0.0,29.10246220479193,4.538303475678454,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,26
315460,Ribeirão das Neves,MG,SUDESTE,346971,72,2.075101377348539,22.49324300810839,27.166666666666668,104,2.9973686561701123,6,1.7292511477904493,470.73803728167627,46.0600289370724,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,25
330250,Magé,RJ,SUDESTE,244142,78,3.1948620065371793,48.75333890500303,28.166666666666668,246,10.076103251386488,0,0.0,158.40755538077534,36.63141756733194,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,25
315780,Santa Luzia,MG,SUDESTE,230382,34,1.4758097420805445,37.46726337027144,31.333333333333332,129,5.599395786129124,10,4.34061688847219,252.61488569657737,24.566847334735797,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,25
312980,Ibirité,MG,SUDESTE,179582,29,1.6148611776235926,33.00431417971832,37.0,100,5.5684868193916985,10,5.5684868193916985,197.4675295950324,16.94474211555818,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,25
351880,Guarulhos,SP,SUDESTE,1349100,74,0.5485138240308354,26.879194032247035,39.0,1597,11.837521310503298,150,11.1185234600845,637.7086243424073,52.420908488041896,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
352590,Jundiaí,SP,SUDESTE,463039,40,0.8638581199423806,21.162122295047066,36.666666666666664,517,11.16536620025527,101,21.81241752854511,249.99818153352896,0.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
310670,Betim,MG,SUDESTE,431433,43,0.9966785109159475,34.631764344090435,34.166666666666664,475,11.009820760118025,66,15.29785621405873,239.64461190861897,0.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
421190,Palhoça,SC,SUL,253469,24,0.9468613518812952,23.76027081966946,54.333333333333336,0,0.0,0,0.0,419.8572087343011,38.030854090545915,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,municipio_20k_mais_sem_leitos_sus_no_arquivo;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo,gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda;validacao_cadastral_cnes_e_mapa_de_oferta,24
352440,Jacareí,SP,SUDESTE,250952,19,0.7571168988491823,30.309879664597066,39.5,252,10.041760974210208,40,15.939303133666996,163.68793914163206,0.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
352250,Itapevi,SP,SUDESTE,242995,16,0.6584497623407889,21.63902713248789,35.833333333333336,260,10.699808638037819,30,12.345933043889792,142.5076140924196,6.459320034135156,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
351630,Francisco Morato,SP,SUDESTE,171476,14,0.8164407847162286,37.570642931031465,39.333333333333336,194,11.313536588210594,29,16.91198768340759,90.04039438717564,0.0,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
410765,Fazenda Rio Grande,PR,SUL,165943,14,0.8436631855516654,22.802868004903843,54.0,84,5.061979113309992,0,0.0,190.87528963698176,24.898326897362047,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo,gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
355170,Sertãozinho,SP,SUDESTE,132176,14,1.059193802203123,9.847264437689969,8.833333333333334,83,6.279506113061373,14,10.591938022031231,135.9421444897206,5.831877548228764,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
350650,Birigui,SP,SUDESTE,123340,13,1.053997081238852,28.045825609002506,39.666666666666664,87,7.053672774444624,10,8.107669855683477,117.30580514890855,8.506111372704089,ubs_por_10k_abaixo_de_50pct_media_nacional;vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,24
240325,Parnamirim,RN,NORDESTE,271713,32,1.1777132489060147,31.651181961990062,31.5,229,8.428010437483668,20,7.360707805662593,221.0773733940765,20.76821014603167,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;desempenho_aps_baixo_e_uti_sus_critica;baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro;monitoramento_territorial_preventivo;regulacao_integrada_aps_e_retaguarda,23
412550,São José dos Pinhais,PR,SUL,349880,31,0.886018063336001,27.935968800268483,52.666666666666664,133,3.8013033039899393,20,5.716245569909683,446.5566329293021,32.49649948987925,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo,gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,22
355100,São Vicente,SP,SUDESTE,338326,31,0.9162760178053121,23.068080743010636,44.0,200,5.91145817938911,18,5.320312361450199,360.41807874825383,32.76292067684031,ubs_por_10k_abaixo_de_50pct_media_nacional;mais_de_10k_habitantes_por_ubs;vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos;baixa_densidade_ubs_e_baixo_vinculo,gestao_territorial_e_busca_ativa_aps;regulacao_integrada_aps_e_retaguarda,22
